euct_name,euct_lat,euct_lon,gp_rating,gp_reviewCount,gp_website,gp_openingHours,gp_source_id,gp_google_maps_url
Project FOX,50.0927871,14.4890668,5,121,https://www.projectfox.cz/?utm_source=google&utm_medium=gmb&utm_campaign=gmb,Monday: 12:00 – 6:00 PM; Tuesday: 12:00 – 6:00 PM; Wednesday: 12:00 – 6:00 PM; Thursday: 12:00 – 6:00 PM; Friday: 12:00 – 6:00 PM; Saturday: 10:00 AM – 4:00 PM; Sunday: Closed,ChIJl__VIT2TC0cR1qouDni_eBo,https://www.google.com/maps/search/?api=1&query=place&query_place_id=ChIJl__VIT2TC0cR1qouDni_eBo
Kafe na schodech,50.0887481,14.4684496,4.8,252,https://www.facebook.com/vyberovakavazizkov/,Monday: 7:30 AM – 5:00 PM; Tuesday: 7:30 AM – 5:00 PM; Wednesday: 7:30 AM – 5:00 PM; Thursday: 7:30 AM – 5:00 PM; Friday: 7:30 AM – 3:00 PM; Saturday: Closed; Sunday: Closed,ChIJiS16JVyTC0cRvuUzC_lt6Yc,https://www.google.com/maps/search/?api=1&query=place&query_place_id=ChIJiS16JVyTC0cRvuUzC_lt6Yc
Cafe Majada,50.0923584,14.4929981,4.6,345,https://www.cafemajadapraha.cz/,Monday: 7:00 AM – 6:00 PM; Tuesday: 7:00 AM – 6:00 PM; Wednesday: 7:00 AM – 6:00 PM; Thursday: 7:00 AM – 6:00 PM; Friday: 7:00 AM – 6:00 PM; Saturday: 8:00 AM – 6:00 PM; Sunday: 8:00 AM – 6:00 PM,ChIJ75sxnXGTC0cRL923gubZqYg,https://www.google.com/maps/search/?api=1&query=place&query_place_id=ChIJ75sxnXGTC0cRL923gubZqYg
Cafe Spirit,50.0870074,14.4689749,4.7,537,https://www.facebook.com/cafespiritzizkov/,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 9:00 AM – 6:00 PM; Sunday: 9:00 AM – 6:00 PM,ChIJS93hvl2TC0cR5LSOcw9iAFM,https://www.google.com/maps/search/?api=1&query=place&query_place_id=ChIJS93hvl2TC0cR5LSOcw9iAFM
Coffee Room Holešovice,50.1025849,14.4470884,4.8,47,https://www.coffeeroom.cz/,Monday: 7:30 AM – 6:00 PM; Tuesday: 7:30 AM – 6:00 PM; Wednesday: 7:30 AM – 6:00 PM; Thursday: 7:30 AM – 6:00 PM; Friday: 7:30 AM – 6:00 PM; Saturday: 9:00 AM – 6:00 PM; Sunday: 9:00 AM – 6:00 PM,ChIJi-G-PE-VC0cRsFsRGCYBD1Y,https://www.google.com/maps/search/?api=1&query=place&query_place_id=ChIJi-G-PE-VC0cRsFsRGCYBD1Y
The Miners Port7,50.111253,14.4395349,4.8,170,https://www.theminers.eu/,Monday: 7:30 AM – 6:00 PM; Tuesday: 7:30 AM – 6:00 PM; Wednesday: 7:30 AM – 6:00 PM; Thursday: 7:30 AM – 6:00 PM; Friday: 7:30 AM – 6:00 PM; Saturday: 10:00 AM – 6:00 PM; Sunday: 10:00 AM – 6:00 PM,ChIJ5f899TzrC0cR_Dn6MlvxK8Y,https://www.google.com/maps/search/?api=1&query=place&query_place_id=ChIJ5f899TzrC0cR_Dn6MlvxK8Y
The Miners Coffee Komunardů,50.1042886,14.4497265,4.9,228,https://www.theminers.eu/the-miners-komunardu/,Monday: 7:00 AM – 8:00 PM; Tuesday: 7:00 AM – 8:00 PM; Wednesday: 7:00 AM – 8:00 PM; Thursday: 7:00 AM – 8:00 PM; Friday: 7:00 AM – 8:00 PM; Saturday: 7:00 AM – 8:00 PM; Sunday: 7:00 AM – 8:00 PM,ChIJm4BWhouVC0cRb_eiyXRzzRo,https://www.google.com/maps/search/?api=1&query=place&query_place_id=ChIJm4BWhouVC0cRb_eiyXRzzRo
Mazelab Tasting Studio,50.1009139,14.3986218,4.7,891,https://mazelabcoffee.com/,Monday: 9:00 AM – 6:00 PM; Tuesday: 9:00 AM – 6:00 PM; Wednesday: 9:00 AM – 6:00 PM; Thursday: 9:00 AM – 6:00 PM; Friday: 9:00 AM – 6:00 PM; Saturday: 9:00 AM – 6:00 PM; Sunday: 10:00 AM – 5:00 PM,ChIJ4Rw2HXOVC0cRcdcF7tU0yVo,https://www.google.com/maps/search/?api=1&query=place&query_place_id=ChIJ4Rw2HXOVC0cRcdcF7tU0yVo
21 Coffee,50.1022248,14.452719,4.9,375,https://www.21coffee.eu/,Monday: 7:30 AM – 7:00 PM; Tuesday: 7:30 AM – 7:00 PM; Wednesday: 7:30 AM – 7:00 PM; Thursday: 7:30 AM – 7:00 PM; Friday: 7:30 AM – 7:00 PM; Saturday: 9:00 AM – 7:00 PM; Sunday: 9:00 AM – 5:00 PM,ChIJ9-U24LWVC0cRVP_1G71zVuo,https://www.google.com/maps/search/?api=1&query=place&query_place_id=ChIJ9-U24LWVC0cRVP_1G71zVuo
The Miners Roastery,50.1039614,14.4659874,4.6,320,https://www.theminers.eu/,Monday: 7:30 AM – 6:00 PM; Tuesday: 7:30 AM – 6:00 PM; Wednesday: 7:30 AM – 6:00 PM; Thursday: 7:30 AM – 6:00 PM; Friday: 7:30 AM – 6:00 PM; Saturday: 10:00 AM – 6:00 PM; Sunday: 10:00 AM – 6:00 PM,ChIJZUu0UmKVC0cRR0r1n20nYBc,https://www.google.com/maps/search/?api=1&query=place&query_place_id=ChIJZUu0UmKVC0cRR0r1n20nYBc
DISTRICT 25,50.1332146,14.3932105,4.6,90,https://www.instagram.com/district_25_/,Monday: 8:00 AM – 6:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 6:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 6:00 PM; Saturday: 8:00 AM – 6:00 PM; Sunday: 9:00 AM – 6:00 PM,ChIJUYvibqvrC0cRoa4HWofWwlQ,https://www.google.com/maps/search/?api=1&query=place&query_place_id=ChIJUYvibqvrC0cRoa4HWofWwlQ
Kolektor,50.1010757,14.4327945,4.6,1403,https://www.kolektorcafe.cz/,Monday: 9:00 AM – 10:00 PM; Tuesday: 9:00 AM – 10:00 PM; Wednesday: 9:00 AM – 12:00 AM; Thursday: 9:00 AM – 12:00 AM; Friday: 9:00 AM – 12:00 AM; Saturday: 9:00 AM – 12:00 AM; Sunday: 9:00 AM – 10:00 PM,ChIJfXW_l1SVC0cRcO_sBgARGjk,https://www.google.com/maps/search/?api=1&query=place&query_place_id=ChIJfXW_l1SVC0cRcO_sBgARGjk
TYPIKA Holešovice,50.1085552,14.4539154,4.5,280,https://typika.coffee/cs,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 9:00 AM – 6:00 PM; Sunday: 9:00 AM – 6:00 PM,ChIJafiUvdzrC0cRN33IM4XPoGM,https://www.google.com/maps/search/?api=1&query=place&query_place_id=ChIJafiUvdzrC0cRN33IM4XPoGM
The Miners Victoria Palace,50.1016751,14.3955958,4.7,380,https://www.theminers.eu/,Monday: 7:30 AM – 7:00 PM; Tuesday: 7:30 AM – 7:00 PM; Wednesday: 7:30 AM – 7:00 PM; Thursday: 7:30 AM – 7:00 PM; Friday: 7:30 AM – 7:00 PM; Saturday: 9:00 AM – 7:00 PM; Sunday: 9:00 AM – 7:00 PM,ChIJ3zNMIuqVC0cRSJgMCUT91fo,https://www.google.com/maps/search/?api=1&query=place&query_place_id=ChIJ3zNMIuqVC0cRSJgMCUT91fo
Supernova Bakehouse,50.108171,14.4379261,4.7,586,http://www.supernovabakehouse.cz/,Monday: 8:00 AM – 6:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 6:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 6:00 PM; Saturday: 9:00 AM – 6:00 PM; Sunday: 9:00 AM – 6:00 PM,ChIJpw7TKL-VC0cRFGhU0zSYsSU,https://www.google.com/maps/search/?api=1&query=place&query_place_id=ChIJpw7TKL-VC0cRFGhU0zSYsSU
La Forme Café,50.101938,14.4481698,4.7,569,https://www.instagram.com/laformecafe,Monday: 7:30 AM – 7:00 PM; Tuesday: 7:30 AM – 7:00 PM; Wednesday: 7:30 AM – 7:00 PM; Thursday: 7:30 AM – 7:00 PM; Friday: 7:30 AM – 7:00 PM; Saturday: 8:00 AM – 7:00 PM; Sunday: 8:00 AM – 7:00 PM,ChIJ_Y5dDrGUC0cRiMpgFVbRpvA,https://www.google.com/maps/search/?api=1&query=place&query_place_id=ChIJ_Y5dDrGUC0cRiMpgFVbRpvA
Cafe Borzoi,50.1068973,14.3951271,4.8,207,https://cafeborzoi.cz/,Monday: 7:30 AM – 6:00 PM; Tuesday: 7:30 AM – 6:00 PM; Wednesday: 7:30 AM – 6:00 PM; Thursday: 7:30 AM – 6:00 PM; Friday: 7:30 AM – 6:00 PM; Saturday: 9:00 AM – 5:00 PM; Sunday: 9:00 AM – 5:00 PM,ChIJTTa80OWVC0cRSMKK7MqTl1w,https://www.google.com/maps/search/?api=1&query=place&query_place_id=ChIJTTa80OWVC0cRSMKK7MqTl1w
Pleiku coffee,50.109083,14.472256,4.5,111,https://www.instagram.com/pleiku.coffee,Monday: 9:00 AM – 7:00 PM; Tuesday: 9:00 AM – 7:00 PM; Wednesday: 9:00 AM – 7:00 PM; Thursday: 9:00 AM – 7:00 PM; Friday: 9:00 AM – 7:00 PM; Saturday: 9:00 AM – 7:00 PM; Sunday: 9:00 AM – 7:00 PM,ChIJyVU-VADtC0cRdcHTgLtOSrk,https://www.google.com/maps/search/?api=1&query=place&query_place_id=ChIJyVU-VADtC0cRdcHTgLtOSrk
Pauza,50.1025555,14.4719558,4.6,88,https://www.kavovyklub.cz/,Monday: 8:30 AM – 7:30 PM; Tuesday: 8:30 AM – 7:30 PM; Wednesday: 8:30 AM – 7:30 PM; Thursday: 8:30 AM – 7:30 PM; Friday: 8:30 AM – 7:30 PM; Saturday: Closed; Sunday: Closed,ChIJhaT7DauTC0cRlMFNSDdCsDY,https://www.google.com/maps/search/?api=1&query=place&query_place_id=ChIJhaT7DauTC0cRlMFNSDdCsDY
