name,address,lat,lon,rating,reviewCount,website,openingHours,source_id,category,primaryType,fetchedAt,googleMapsUrl
Vannila Pastelería Cafetería,"Av. del Ensanche de Vallecas, 78, Villa de Vallecas, 28051 Madrid, Spain",40.3635188,-3.5999,4,363,,Monday: 8:00 AM – 9:00 PM; Tuesday: 8:00 AM – 9:00 PM; Wednesday: 8:00 AM – 9:00 PM; Thursday: 8:00 AM – 9:00 PM; Friday: 8:00 AM – 9:00 PM; Saturday: 9:00 AM – 9:00 PM; Sunday: 9:00 AM – 9:00 PM,ChIJS4btcpIlQg0R-EdqeJk9J_8,Regular Cafe,coffee_shop,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJS4btcpIlQg0R-EdqeJk9J_8
Häagen-Dazs,"Centro Comercial La Gavia, C. Adolfo Bioy Casares, 2, Villa de Vallecas, 28051 Madrid, Spain",40.371034,-3.5984764999999994,4.7,114,https://www.haagen-dazs.es/shop/madrid/cc-la-gavia,Monday: 9:00 AM – 10:00 PM; Tuesday: 9:00 AM – 10:00 PM; Wednesday: 9:00 AM – 10:00 PM; Thursday: 9:00 AM – 10:00 PM; Friday: 9:00 AM – 10:00 PM; Saturday: 9:00 AM – 10:00 PM; Sunday: 9:00 AM – 10:00 PM,ChIJd0QTubslQg0RFSrhkGFqLCI,Regular Cafe,ice_cream_shop,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJd0QTubslQg0RFSrhkGFqLCI
Juan Valdez - La Gavia,"Calle Adolfo Bioy. 2. Centro Comercial, La Gavia, Planta 0, Villa de Vallecas, 28051 Madrid, Spain",40.37103,-3.5984745000000005,4.2,1341,https://es.juanvaldez.com/,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 10:00 PM; Saturday: 10:00 AM – 10:00 PM; Sunday: 10:00 AM – 10:00 PM,ChIJE5OiXdwkQg0RrRHMsopP6wY,Regular Cafe,coffee_shop,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJE5OiXdwkQg0RrRHMsopP6wY
Abarrotes&Granel,"Pl. de Pablo Picasso, 2, Local 5, 28523 Rivas-Vaciamadrid, Madrid, Spain",40.3642788,-3.5502775,4.9,183,http://abarrotesygranel.com/,"Monday: 10:00 AM – 2:00 PM, 5:00 – 8:00 PM; Tuesday: 10:00 AM – 2:00 PM, 5:00 – 8:00 PM; Wednesday: 10:00 AM – 2:00 PM; Thursday: 10:00 AM – 2:00 PM, 5:00 – 8:00 PM; Friday: 10:00 AM – 2:00 PM, 5:00 – 8:00 PM; Saturday: 10:00 AM – 2:00 PM; Sunday: Closed",ChIJLzLyLk07Qg0R8GHbBoPIU24,Regular Cafe,grocery_store,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJLzLyLk07Qg0R8GHbBoPIU24
GRANIER,"Cerretera A-3, km11 Madrid-Direccion Valecia, Villa de Vallecas, 28051 Madrid, Spain",40.3678917,-3.5865966,,,https://www.pansgranier.com/,,ChIJs_1UW987Qg0REcWEkXemq7s,Regular Cafe,coffee_shop,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJs_1UW987Qg0REcWEkXemq7s
Coffleex Experience S.L.,"C. Impresores, 20, 28660 Boadilla del Monte, Madrid, Spain",40.3958034,-3.8441395999999997,5,2,http://www.coffleex.com/,Monday: 10:00 AM – 6:00 PM; Tuesday: 10:00 AM – 6:00 PM; Wednesday: 10:00 AM – 6:00 PM; Thursday: 10:00 AM – 6:00 PM; Friday: 10:00 AM – 6:00 PM; Saturday: 10:00 AM – 6:00 PM; Sunday: 10:00 AM – 6:00 PM,ChIJQ4IVe1iPQQ0R8jW-Te6Zo-I,Regular Cafe,food,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJQ4IVe1iPQQ0R8jW-Te6Zo-I
Cafés del mundo,"C. de Maqueda, 16, l40, Latina, 28024 Madrid, Spain",40.393813099999996,-3.7664952,4.3,30,https://www.facebook.com/Caf%C3%A9s-Del-Mundo-291616758152583/,"Monday: 10:00 AM – 2:00 PM, 5:00 – 8:00 PM; Tuesday: 10:00 AM – 2:00 PM, 5:00 – 8:00 PM; Wednesday: 10:00 AM – 2:00 PM, 5:00 – 8:00 PM; Thursday: 10:00 AM – 2:00 PM, 5:00 – 8:00 PM; Friday: 10:00 AM – 2:00 PM, 5:00 – 8:00 PM; Saturday: 11:00 AM – 2:00 PM; Sunday: Closed",ChIJJS0wNOiJQQ0RWrXbQl6Po-g,Regular Cafe,coffee_shop,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJJS0wNOiJQQ0RWrXbQl6Po-g
Saint Míchel Parc,"C. de Quero, 85, Latina, 28024 Madrid, Spain",40.3893631,-3.7604149000000002,4.6,9,http://saintmichelparc.com/,Monday: Closed; Tuesday: 2:00 – 10:00 PM; Wednesday: 2:00 – 10:00 PM; Thursday: 2:00 – 10:00 PM; Friday: 2:00 – 10:00 PM; Saturday: 2:00 – 10:00 PM; Sunday: 2:00 – 10:00 PM,ChIJD6vWSwCJQQ0RwwVMOXD88ZY,Regular Cafe,coffee_shop,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJD6vWSwCJQQ0RwwVMOXD88ZY
TropicalísimO,"C. de Maqueda, 138, Latina, 28024 Madrid, Spain",40.3873592,-3.7616837,4.5,460,https://instagram.com/tropicalisimo.madrid,Monday: 12:00 – 11:30 PM; Tuesday: 12:00 – 11:30 PM; Wednesday: 12:00 – 11:30 PM; Thursday: 12:00 – 11:30 PM; Friday: 12:00 – 11:30 PM; Saturday: 12:00 – 11:30 PM; Sunday: 12:00 – 11:30 PM,ChIJG95PRFSJQQ0RuPCt6Dgbck8,Regular Cafe,coffee_shop,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJG95PRFSJQQ0RuPCt6Dgbck8
Cafés La Mexicana,"C. de Illescas, 51, Latina, 28024 Madrid, Spain",40.396133299999995,-3.7646792,4.3,268,http://www.lamexicana.es/,"Monday: 9:30 AM – 1:40 PM, 5:00 – 8:00 PM; Tuesday: 9:30 AM – 1:40 PM, 5:00 – 8:00 PM; Wednesday: 9:30 AM – 1:40 PM, 5:00 – 8:00 PM; Thursday: 9:30 AM – 1:40 PM, 5:00 – 8:00 PM; Friday: 9:30 AM – 1:40 PM, 5:00 – 8:00 PM; Saturday: 9:30 AM – 1:40 PM; Sunday: Closed",ChIJnSylqGuIQQ0Rof48VGcLHM0,Regular Cafe,food_store,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJnSylqGuIQQ0Rof48VGcLHM0
Bagels & more - Specialty Coffee and Bagels,"C. de Segovia, 13, Centro, 28005 Madrid, Spain",40.4135157,-3.7107853000000004,5,78,,Monday: 8:00 AM – 6:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 6:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 6:00 PM; Saturday: 8:00 AM – 8:00 PM; Sunday: 8:00 AM – 8:00 PM,ChIJk7lLReApQg0Rb6Dq9_N6O5s,Regular Cafe,coffee_shop,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJk7lLReApQg0Rb6Dq9_N6O5s
Pascal Specialty Coffee & Brunch,"C. del Mesón de Paredes, 30, Centro, 28012 Madrid, Spain",40.410250600000005,-3.7044468999999998,4.8,2588,https://linktr.ee/pascalspecialtycoffee,Monday: 9:00 AM – 5:30 PM; Tuesday: 9:00 AM – 4:30 PM; Wednesday: 9:00 AM – 4:30 PM; Thursday: 9:00 AM – 5:30 PM; Friday: 9:00 AM – 5:30 PM; Saturday: 9:00 AM – 6:00 PM; Sunday: 9:00 AM – 6:00 PM,ChIJX2-aAYAnQg0RUj8q3XfYL1k,Regular Cafe,cafe,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJX2-aAYAnQg0RUj8q3XfYL1k
HAT COFFEE - Speciality Coffee,"C. del Mesón de Paredes, 5b, Centro, 28012 Madrid, Spain",40.4116478,-3.7049814,4.5,432,https://hat-coffe.eatbu.com/,Monday: 9:00 AM – 8:00 PM; Tuesday: 9:00 AM – 8:00 PM; Wednesday: 9:00 AM – 8:00 PM; Thursday: 9:00 AM – 8:00 PM; Friday: 9:00 AM – 8:00 PM; Saturday: 9:30 AM – 8:00 PM; Sunday: 9:30 AM – 8:00 PM,ChIJkcobQawpQg0RQvlRTwKx-lY,Regular Cafe,coffee_shop,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJkcobQawpQg0RQvlRTwKx-lY
36 Specialty Coffee,"P.º de la Virgen del Puerto, 45, Arganzuela, 28005 Madrid, Spain",40.409227,-3.7210289,5,33,,,ChIJCcgQWwAnQg0R_TiIaq7v_6g,Regular Cafe,coffee_shop,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJCcgQWwAnQg0R_TiIaq7v_6g
EatMyTrip Gran Via - Specialty Coffee & Brunch Madrid,"C. del Barco, 8, Centro, 28004 Madrid, Spain",40.4213911,-3.7027476000000004,4.7,1067,https://eatmytrip.com/,Monday: 8:30 AM – 4:00 PM; Tuesday: 8:30 AM – 4:00 PM; Wednesday: 8:30 AM – 4:00 PM; Thursday: 8:30 AM – 4:00 PM; Friday: 8:30 AM – 4:00 PM; Saturday: 9:00 AM – 5:00 PM; Sunday: 9:00 AM – 5:00 PM,ChIJ-RGu1n8pQg0RxB9cYFhVwgc,Regular Cafe,brunch_restaurant,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJ-RGu1n8pQg0RxB9cYFhVwgc
Chiripa Coffee & Bakery,"C. de San Bruno, 3, Centro, 28005 Madrid, Spain",40.412861,-3.7080736,4.9,176,https://www.instagram.com/chiripabakery_cafe/,Monday: 10:00 AM – 7:00 PM; Tuesday: Closed; Wednesday: 10:00 AM – 7:00 PM; Thursday: 10:00 AM – 7:00 PM; Friday: 10:00 AM – 7:00 PM; Saturday: 10:00 AM – 7:00 PM; Sunday: 10:00 AM – 7:00 PM,ChIJI6YdovgpQg0R1YDdE-zM_Uc,Regular Cafe,coffee_shop,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJI6YdovgpQg0R1YDdE-zM_Uc
FOUR Madrid Specialty Coffee,"C. de Calderón de la Barca, 8, Centro, 28013 Madrid, Spain",40.416073499999996,-3.7111596999999996,4.5,813,,Monday: 9:00 AM – 5:00 PM; Tuesday: Closed; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: 10:00 AM – 6:00 PM; Sunday: 10:00 AM – 6:00 PM,ChIJVfoWrPwpQg0RnYN-n17yZ6c,Regular Cafe,coffee_shop,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJVfoWrPwpQg0RnYN-n17yZ6c
Dale Café,"C. de los Relatores, 22, BAJO LOFT, Centro, 28012 Madrid, Spain",40.4126091,-3.7035145999999997,4.7,844,https://instagram.com/dalecafemadrid?igshid=MmJiY2I4NDBkZg==,Monday: 9:00 AM – 8:00 PM; Tuesday: 9:00 AM – 8:00 PM; Wednesday: 9:00 AM – 8:00 PM; Thursday: 9:00 AM – 8:00 PM; Friday: 9:00 AM – 8:00 PM; Saturday: 9:00 AM – 8:00 PM; Sunday: 9:00 AM – 8:00 PM,ChIJ-VuQ4HknQg0Rz8rke1L7ygM,Regular Cafe,coffee_shop,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJ-VuQ4HknQg0Rz8rke1L7ygM
Platero's - Specialty Coffee & Bår,"Pl. Sisenando, 3, Latina, 28011 Madrid, Spain",40.408496799999995,-3.7357837999999997,4.8,177,https://www.instagram.com/plateros.house/,Monday: 8:30 AM – 9:00 PM; Tuesday: 8:30 AM – 9:00 PM; Wednesday: 8:30 AM – 9:00 PM; Thursday: 8:30 AM – 9:00 PM; Friday: 8:30 AM – 9:00 PM; Saturday: 9:00 AM – 8:00 PM; Sunday: 9:00 AM – 8:00 PM,ChIJuZGnLm8nQg0RmSiqbJpEZ-4,Regular Cafe,bar,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJuZGnLm8nQg0RmSiqbJpEZ-4
KM33 Specialty Coffee,"P.º de la Esperanza, 33, Arganzuela, 28005 Madrid, Spain",40.399999099999995,-3.7035279,5,37,https://fitbikemadrid.es/,"Monday: 9:30 AM – 1:30 PM, 4:00 – 7:00 PM; Tuesday: 9:30 AM – 1:30 PM, 4:00 – 7:00 PM; Wednesday: 9:30 AM – 1:30 PM, 4:00 – 7:00 PM; Thursday: 9:30 AM – 1:30 PM, 4:00 – 7:00 PM; Friday: 9:30 AM – 1:30 PM, 4:00 – 7:00 PM; Saturday: 10:30 AM – 2:00 PM; Sunday: Closed",ChIJj41pXQknQg0RfwJCFMabTC4,Regular Cafe,coffee_shop,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJj41pXQknQg0RfwJCFMabTC4
Kraleva Specialty Coffee,"C. de Embajadores, 14, Centro, 28012 Madrid, Spain",40.4099887,-3.7063675999999997,4.5,288,,Monday: 9:00 AM – 8:00 PM; Tuesday: 9:00 AM – 8:00 PM; Wednesday: 9:00 AM – 8:00 PM; Thursday: 9:00 AM – 8:00 PM; Friday: 9:00 AM – 8:00 PM; Saturday: 9:00 AM – 8:00 PM; Sunday: 9:00 AM – 8:00 PM,ChIJ17_Ap1cnQg0ReRIigaiLcRI,Regular Cafe,coffee_shop,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJ17_Ap1cnQg0ReRIigaiLcRI
Motiko - Specialty Coffee & Matcha,"C. del Príncipe, 12, Centro, 28012 Madrid, Spain",40.4157873,-3.7004821,4.5,545,https://www.instagram.com/momodochi.es?igsh=MTYzc2VobmJlbHZsbA==,Monday: 8:30 AM – 8:00 PM; Tuesday: Closed; Wednesday: 8:30 AM – 8:00 PM; Thursday: 8:30 AM – 8:00 PM; Friday: 9:00 AM – 8:00 PM; Saturday: 9:30 AM – 9:00 PM; Sunday: 9:30 AM – 8:00 PM,ChIJAWwhJLIpQg0RFDrqiU7nWOA,Regular Cafe,coffee_shop,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJAWwhJLIpQg0RFDrqiU7nWOA
Umami Churro Specialty Coffee,"C. de Preciados, 40, Centro, 28013 Madrid, Spain",40.4198798,-3.7070923999999996,4.8,15,http://www.umamicoffeeroasters.com/,Monday: 9:00 AM – 8:00 PM; Tuesday: 9:00 AM – 8:00 PM; Wednesday: 9:00 AM – 8:00 PM; Thursday: 9:00 AM – 8:00 PM; Friday: 9:00 AM – 10:00 PM; Saturday: 9:00 AM – 10:00 PM; Sunday: 9:00 AM – 8:00 PM,ChIJvYmvzAgpQg0RK71airXCXRo,Regular Cafe,cafe,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJvYmvzAgpQg0RK71airXCXRo
Syra Coffee - Sol,"C. de las Fuentes, 13, Centro, 28013 Madrid, Spain",40.4175232,-3.7086782000000005,4.6,618,https://syra.coffee/,Monday: 7:30 AM – 7:00 PM; Tuesday: 7:30 AM – 7:00 PM; Wednesday: 7:30 AM – 7:00 PM; Thursday: 7:30 AM – 7:00 PM; Friday: 7:30 AM – 7:00 PM; Saturday: 8:30 AM – 6:30 PM; Sunday: 8:30 AM – 6:30 PM,ChIJo6-u-z0pQg0RK7IFDRn1gOQ,Regular Cafe,coffee_shop,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJo6-u-z0pQg0RK7IFDRn1gOQ
Cafelito,"C. del Sombrerete, 20, Centro, 28012 Madrid, Spain",40.408372899999996,-3.7027368999999997,4.7,1326,https://cafelito.es/,Monday: 8:00 AM – 9:00 PM; Tuesday: 8:00 AM – 9:00 PM; Wednesday: 8:00 AM – 9:00 PM; Thursday: 8:00 AM – 9:00 PM; Friday: 8:00 AM – 9:00 PM; Saturday: 9:00 AM – 9:00 PM; Sunday: 9:00 AM – 9:00 PM,ChIJzeZE9sAnQg0RQatxg58ZB5w,Regular Cafe,coffee_shop,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJzeZE9sAnQg0RQatxg58ZB5w
Plántate: Better Coffee & Brunch,"C. del Mesón de Paredes, 28, Centro, 28012 Madrid, Spain",40.4103754,-3.7044934,4.6,1153,http://instagram.com/plantatecafe,Monday: 8:30 AM – 6:30 PM; Tuesday: 8:30 AM – 2:30 PM; Wednesday: 8:30 AM – 2:30 PM; Thursday: 8:30 AM – 3:00 PM; Friday: 8:30 AM – 6:30 PM; Saturday: 9:00 AM – 6:30 PM; Sunday: 9:00 AM – 6:30 PM,ChIJ0fvgHdUnQg0R0GnqJECL9Og,Regular Cafe,cafe,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJ0fvgHdUnQg0R0GnqJECL9Og
Bottega Cafè,"Calle de Santiago, 20, Centro, 28013 Madrid, Spain",40.4166004,-3.7104920000000003,4.7,729,,Monday: 10:00 AM – 5:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 10:00 PM; Saturday: 10:00 AM – 10:00 PM; Sunday: 1:00 AM – 5:00 PM,ChIJEd5e_JUpQg0RWzhb9cuucJk,Regular Cafe,coffee_shop,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJEd5e_JUpQg0RWzhb9cuucJk
N&P Coffee,"C. de Embajadores, 98, Arganzuela, 28012 Madrid, Spain",40.402552899999996,-3.7008983,4.7,111,,Monday: 7:00 AM – 9:00 PM; Tuesday: 7:00 AM – 9:00 PM; Wednesday: 7:00 AM – 9:00 PM; Thursday: 7:00 AM – 9:30 PM; Friday: 7:00 AM – 9:30 PM; Saturday: 8:00 AM – 9:30 PM; Sunday: Closed,ChIJp1DIXwAnQg0Rh7xjOM-cA_I,Regular Cafe,coffee_shop,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJp1DIXwAnQg0Rh7xjOM-cA_I
Urbano Specialty Coffee,"C. de Sta. Bárbara, 8, Centro, 28004 Madrid, Spain",40.424344,-3.7014136,4.4,1303,https://urbanospecialtycoffee.es/,Monday: 9:00 AM – 6:30 PM; Tuesday: Closed; Wednesday: 9:00 AM – 6:30 PM; Thursday: 9:00 AM – 6:30 PM; Friday: 9:00 AM – 6:00 PM; Saturday: 9:00 AM – 7:00 PM; Sunday: 9:00 AM – 7:00 PM,ChIJCeiOaogoQg0R2MtI-9qyBmw,Regular Cafe,cafe,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJCeiOaogoQg0R2MtI-9qyBmw
Arabay Coffee Flagship Store Madrid,"C. del Marqués Viudo de Pontejos, 1, Centro, 28012 Madrid, Spain",40.4156566,-3.7042514,4.5,1000,http://www.arabaycoffee.com/,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 9:00 AM – 8:00 PM; Sunday: 9:00 AM – 8:00 PM,ChIJ86N9rEopQg0RF-8bAOYf6zI,Regular Cafe,coffee_shop,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJ86N9rEopQg0RF-8bAOYf6zI
Mimosa Brunch & Specialty coffee,"P.º de los Melancólicos, 47, Local A, Arganzuela, 28005 Madrid, Spain",40.4044988,-3.7202332,4.6,59,https://www.instagram.com/quemimosa?igsh=MW5xdGY3NTY5eHB6dw==,Monday: 9:30 AM – 5:00 PM; Tuesday: Closed; Wednesday: 9:30 AM – 7:00 PM; Thursday: 9:30 AM – 7:00 PM; Friday: 9:30 AM – 7:00 PM; Saturday: 10:00 AM – 5:00 PM; Sunday: 10:00 AM – 5:00 PM,ChIJUQ7EHQAnQg0RHS2khyeuvrA,Regular Cafe,bar,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJUQ7EHQAnQg0RHS2khyeuvrA
Syra Coffee - Leganitos,"C. de Leganitos, 41, Centro, 28013 Madrid, Spain",40.422545299999996,-3.7108285,4.5,545,http://www.syra.coffee/,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 8:00 AM – 8:00 PM; Sunday: 8:00 AM – 8:00 PM,ChIJNbG-bGYpQg0RMK0iKxP-JT0,Regular Cafe,coffee_shop,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJNbG-bGYpQg0RMK0iKxP-JT0
Bar Calatrava 10,"C. de Calatrava, 10, Centro, 28005 Madrid, Spain",40.4092883,-3.7111908,4.7,360,,Monday: 7:00 AM – 7:00 PM; Tuesday: 7:00 AM – 7:00 PM; Wednesday: 7:00 AM – 12:00 PM; Thursday: 7:00 AM – 7:00 PM; Friday: 7:00 AM – 11:00 PM; Saturday: 8:00 AM – 4:00 PM; Sunday: 8:00 AM – 6:00 PM,ChIJ_8FiENcnQg0R8AuVckKm2UM,Regular Cafe,coffee_shop,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJ_8FiENcnQg0R8AuVckKm2UM
ACID Bakehouse,"Calle de la Magdalena, 27, Centro, 28012 Madrid, Spain",40.4124737,-3.7003581,3.7,1399,http://www.acidcafe.es/,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 9:00 AM – 8:00 PM; Sunday: 9:00 AM – 8:00 PM,ChIJR-pgtAUnQg0R49htTrJBKZA,Regular Cafe,coffee_shop,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJR-pgtAUnQg0R49htTrJBKZA
GoodNews Cafeteria Calle Sevilla,"C. de Sevilla, 2, Centro, 28014 Madrid, Spain",40.416801799999995,-3.700126,4.3,194,https://goodnews.coffee/,Monday: 7:30 AM – 9:00 PM; Tuesday: 7:30 AM – 9:00 PM; Wednesday: 7:30 AM – 9:00 PM; Thursday: 7:30 AM – 9:00 PM; Friday: 7:30 AM – 9:00 PM; Saturday: 8:30 AM – 9:00 PM; Sunday: 8:30 AM – 9:00 PM,ChIJgcZNRh0pQg0R22D7lQyk7mA,Regular Cafe,coffee_shop,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJgcZNRh0pQg0R22D7lQyk7mA
Hola Coffee Roastery,"Av. de Pedro Diez, 21Bis, Local, Carabanchel, 28019 Madrid, Spain",40.3915089,-3.7316241999999997,4.6,61,http://www.hola.coffee/,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 9:00 AM – 8:00 PM; Sunday: 9:00 AM – 8:00 PM,ChIJaRj3GdeJQQ0R1mcNz3flSwE,Regular Cafe,coffee_shop,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJaRj3GdeJQQ0R1mcNz3flSwE
"MrWay - Specialty Coffee, Brunch & Cocktails","Calle de la Morería, 11, Centro, 28005 Madrid, Spain",40.4130217,-3.7134262,4.8,106,,Monday: Closed; Tuesday: 10:00 AM – 6:30 PM; Wednesday: 10:00 AM – 6:30 PM; Thursday: 10:00 AM – 6:30 PM; Friday: 10:00 AM – 8:30 PM; Saturday: 10:00 AM – 8:30 PM; Sunday: 10:00 AM – 6:30 PM,ChIJZ9WYZrIpQg0R26G9skJlXGg,Regular Cafe,brunch_restaurant,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJZ9WYZrIpQg0R26G9skJlXGg
The Goood Açaí,"C/ de Hortaleza, 25, Centro, 28004 Madrid, Spain",40.4217776,-3.7001538,4.8,908,https://www.instagram.com/thegooodacai/?hl=en,Monday: 11:00 AM – 10:00 PM; Tuesday: 11:00 AM – 10:00 PM; Wednesday: 11:00 AM – 10:00 PM; Thursday: 11:00 AM – 10:00 PM; Friday: 11:00 AM – 10:00 PM; Saturday: 11:00 AM – 10:00 PM; Sunday: 11:00 AM – 10:00 PM,ChIJhTEpWgApQg0R_fUwlqDQanc,Regular Cafe,coffee_shop,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJhTEpWgApQg0R_fUwlqDQanc
BARDO | Café de especialidad - Specialty coffee,"Calle de Santa Casilda, 1, Arganzuela, 28005 Madrid, Spain",40.4049173,-3.7134497,4.4,237,https://www.instagram.com/bardocafemadrid/,Monday: 9:00 AM – 7:00 PM; Tuesday: 9:00 AM – 7:00 PM; Wednesday: 9:00 AM – 7:00 PM; Thursday: 9:00 AM – 7:00 PM; Friday: 9:00 AM – 7:00 PM; Saturday: 10:00 AM – 7:00 PM; Sunday: 10:00 AM – 7:00 PM,ChIJX_vmNvknQg0RB0HWmRdahGA,Regular Cafe,cafe,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJX_vmNvknQg0RB0HWmRdahGA
Colors of Madrid Coffee & Cheesecake,"C. del Duque de Alba, 15, Bajo Izq Centro, Centro, 28012 Madrid, Spain",40.411576,-3.7067799999999997,4.8,146,,Monday: 10:00 AM – 9:00 PM; Tuesday: 10:00 AM – 9:00 PM; Wednesday: 10:00 AM – 9:00 PM; Thursday: 10:00 AM – 9:00 PM; Friday: 10:00 AM – 9:00 PM; Saturday: 10:00 AM – 9:00 PM; Sunday: 10:00 AM – 9:00 PM,ChIJgR_rVWQnQg0RhpByflnwYm4,Regular Cafe,coffee_shop,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJgR_rVWQnQg0RhpByflnwYm4
Hola Coffee Academy,"Hola Coffee, Av. de Pedro Diez, 21 Duplicado, Local Derecha, Carabanchel, 28019 Madrid, Spain",40.3913698,-3.7315292,4.7,113,http://www.hola.coffee/,Monday: 10:00 AM – 5:00 PM; Tuesday: 10:00 AM – 5:00 PM; Wednesday: 10:00 AM – 5:00 PM; Thursday: 10:00 AM – 5:00 PM; Friday: 10:00 AM – 5:00 PM; Saturday: 10:00 AM – 7:00 PM; Sunday: 10:00 AM – 7:00 PM,ChIJ4xzQoiApQg0RaUYqNiyTVFo,Regular Cafe,,2026-02-02T10:48:54.942Z,https://www.google.com/maps/place/?q=place_id:ChIJ4xzQoiApQg0RaUYqNiyTVFo
